sentiment,review_body
1,I tried on the grey motif yesterday  and it was the one thing i tried on that i loved  and the only thing i bought. i'm 5'4 34 dd 125 lbs  and the xs was a perfect fit for me. i sometimes find that retailer stuff is tight in the arms  so i generally wear a small  but i tried on the small  and the arms were a bit baggy. i plan on wearing tanks underneath  so the xs was the right call. if you want to wear something thicker & long sleeved underneath  go with your usual size.
1,This looks just as pictured. it's comfortable but dressy. i love it!
1,I love this top! it is modest enough for work  but fun enough for weekends. soft  comfortable  and lovely pink color. i want it in every color! (it seems to only come in two colors  though.)  soft flowy fabric  is lined with a soft inner fabric as well. super flattering for any body type!
1,I visited my local retailer store to purchase a dress and left with two of these tunics.( i love browsing the retailer store  its a feast for my senses)the pavin buttyondown tunics are much more appealing in person.all three feel different due to their color and pattern. to me the burned orange feels like country and fall  the pastel grey one feels spring like and more elegant and the white one feels like summer. they all look very cute on.i did size down and still got the oversize flowing look.this
1,This body suit is super flattering and super comfortable. i'll probably order it in the other color.
1,"This is a beautifully designed and made sweater dress. really love it. however  there's no way that model is 5' 10"" in the photo because i'm 4 inches shorter than that  and the dress is 2 inches shorter on me. it's really not a dress  it's a tunic. i'm happy with it because it's so pretty  but i did think i was buying a dress. i just wore it with leggings and i'm happy with a beautiful tunic!"
1,I bought this jacket recently and i actually had been watching it in my retailer. store  but  they didn&#39;t have my size.  someone must have returned a size small and i scooped it up.  i probably would have bought the xs but  it was gone.  i went with it a little oversized and love it!  great quality and workmanship on the embroidery.   more like the items that retailer used to sell in 2004 and 2005!  super cute  love it!
1,This sweater/coat is great. it super comfortable. it's perfect for my california winters! it could be layered for colder areas. this piece definitely runs large- like really large. i went with an xs instead of my usual small or medium. it is meant to be boxy  and still is but sizing down allowed for it to be more flattering. i'd definitely say go in store and try it on  you'll love it!
1,I bought this cuz i wanted a plaid shirt that didnt have too much plaid..this is true to size and adorable! i will be wearing it out and not to bed or for lounge. adorable detailing on back and on shoulders...its a keeper!
1,"Great material that drapes nicely. super comfy  feels cool but it's a thick material--not at all see through. so happy i purchased this. and super easy with the snap buttons  but the shirt is very well made and high-quality material. would look great on all sizes and shapes. i'm 5' 4"" and about 140  small chest. normally i'm a s or m with tops but bought this in a m because i like a slightly oversized shirt  though it's also made to be looser and longer. still  at 5' 4"" i'm not swimming in a m."
1,I ordered this on a whim and am so glad that i did. it's a great color shirt and the embroidery is perfect. i like the length of the shirt.
1,Love the lace on the back! it's a sweet take on a typical tee! comfy! a little on the boxier side but a great tee.
1,These pants have quickly become my go to spring pant. comfortable and a long enough crop for my 5'8 legs  almost closer to the ankle which i prefer. i wore them 3 times with out washing and they did stretch out a bit but there is a set of buttons in the hip if i really needed them tighter there. i bought the darker color  its a mossy green/grey. it looks sharp with the tla black v-neck t shirt.
1,"I saw these on the freshly cut + promo discount & decided to order my usual size 28 reg in pilcro. a great fit & appreciate the midrise. not too snug or baggy. look pretty much on me as in the model pic except they fall abt 1"" below my ankles. i am only 5'3"" so not a surprise they are a little longer on me but it's really ok. fyi - the front button & back pocket tacks are gold which gives a classy look to these jeans. just love.. & love the price too! 5'3""  117#"
1,I really liked this top when i tried it on but as i wore it the bottom of the sleeves stretched out terrible where they looked worn out from wearing over and over  and since this happened with the first wearing and i paid $88.00 i sent it back. if it hadn't been for that it's a comfy and cute casual top
1,"I found this to be true to size (m fit me well - 5'7""  140 lb  usually a size m for tops). it does have a straight fit  and it hits at the waist. i wouldn't call it cropped  but if you prefer longer tops you may want to layer. it looks cute with a collared shirt underneath  and you can pull the shirt's cuffs over the sweatshirt. the sleeves were a great length."
1,"These are very cute and i bought both colors. they are accurately pictured. however  right out of the bag they had an especially strong chemical-type odor. must be the dye. i have been airing them outside in the sun trying to decide if i will keep them. they seem to be ""calming down"" a bit but it's been two days!! they are not jersey but are a non-stretchy type fabric with a slight sheen. dress up or down. i'm a 00 or 24 and the xs fit well."
1,Saw these in the store and had to have them. i wear them rolled up. they are lightweight. whenever i wear them i want to smile. the birds with hats are so funny. i wear them to run errands  have worn them when flying  etc. can't say enough good things about these pants. they wash well  no ironing needed.
1,I ordered both colors in different sizes (xs and xxs) - petite were no longer available  so can't compare there.    color: i liked the black better for these reasons:  1) color can be worn year-round  just add a nice jacket or cardigan  and ok for winter season.  2) ivory was kind of see-through    size: xxs fit me better  the xs was wider and bigger arm holes.    sadly  the xxs was the ivory  so i didn't keep either of them.    ref: 115 lbs  30dd  26.5 in wasit
1,This is a great dress that i was eyeing for some time. i bought it after new year's with the 40% off discount. unfortunately the dress arrived with a defect so i have to have it fixed.  the quality of the dress is amazing. the details are truly unique. one could tell that the dress is very well made. however  it does run large. i bought the xs and feel that i could have downsized at least one to two sizes! it's very comfortable and it could be dressed up or down.  overall  im happy with the purc
1,I thought i'd be the first to review for non -size- small ladies... i'm usually between a large and xl in retailer.  the large was great.. with room   as this top is pictured.  you'll love the details on this colorful  fun top ( ex: buttons on the side).  great with skinnies. i bought it on sale  but it really is a special top and worth the price.
1,Really great best.  nice substantial material and great fit.  will be able to wear with many things.
1,This is a beautiful  artistic piece for your wardrobe! seriously  rosie neira is a talented  london-based designer  who will thrill you with her vision. she is expert at making a woman look amazing from every direction; these knits are stunning  the materials and workmanship flawless. the medium fits me as expected (size 8  medium top  34f). i was drawn to this by the rosie neira label  the flowing front drape and slightly longer back  the gorgeous knit quality and design  and the way it makes m
1,Okay  so in terms of quality  i'm not sure these are really worth the price given i paid $18 for similar pants at a cheap 'teeny-bop' store  but i do love them. the legs are much wider than they look on the model but the shirring at the waist and the inverted tucks below the shirring make them hugely figure flattering. i found that they did run a little large but couldn't size down so i hope they don't stretch out. (bought xs  5'7  115lbs) the shirred waistband is a little loose but i like how t
1,"I love this top! although  i wish i had ordered the large rather than the medium. i am 5'4""  138 pounds and a 34d. the medium just fits but is ever so slightly snug across my shoulders. it will work; though i will probably have it dry cleaned rather than risk shrinkage by washing at home."
1,Cute jacket  but size didn't work on me. 5'4  135 lbs. normally order s or xs in tops  but m in jackets. ordered the medium  but way too long everywhere. i can get by with regular a lot in retailer  but definitely ordering the petite to see if any better. not sure it will be enough though as arms were quite long.
1,I'm wearing this top today at work and i feel very cute walking through the hallways. it's a little long in the back  because i'm short  but overall i enjoy wearing it. it's comfortable  casual  girly  and well made. i'm happy with it.
1,I ordered this cutie before i read any reviews and i am so glad i did. mine does not have any weird smell at all. i ordered a medium and i wear a size 8. it fits perfectly and is long enough to wear with leggings ...with coverage. the detailing on the yoke is so pretty. i bought it with a discount promotion so it made the price better. i am really glad to add it to my wardrobe!!
1,I held my breath as i slid this on for the first time right out of the package; the size 8 was perfect for me (usual medium  size 8  short-waisted  34f)! this blouse is truly a find: luxurious linen in a unique  appealing design  excellent fit (the pleat at the back gives nice room to make the fit just right  the v-neck is not too deep (thankfully bra friendly!)  the slightly lower back length is stylish but not extreme  and finally  admirable craftsmanship. i highly recommend! this will feel di
1,This shirt feels so nice  it's heavier weight and so soft.. i think it's lyocel... such a great drape to the shirt that is so flattering. i am 5'8'' 128lbs and 34c/d and purchased a size 4. found this item to be true to size  if not slightly loose  but i love the flow of it. highly recommend  the green is classic and timeless  very versatile.
1,"Beautiful spring dress. perfect for luncheons or any occasion. so very pretty  lovely fabric and good fit. you will definitely feel pretty in this dress. y daughter is 5'3"" and the length was perfect."
1,This top is awesome!! it is feminine and flattering at the same time! the color also makes it a little romantic. i will wear it with jeans or very a little dressier night out  black pants. buy this and you will not be disappointed!
1,Excited to get this sweater! i'm a 38c and usually wear a size 14 blouse so i ordered an xl as i don't like clingy sweaters. this was perfect; fitted but not tight. i'll be able to wear this with jeans and cute boots for lunches or nice slacks and heels for a dinner date. wish i could've gotten it for the 25% off + free s/h but glad i didn't wait - this size was sold out first.
1,I started stalking this dress when i saw it on a store's instagram feed  and i was so thrilled to get it in the mail. however  i ordered it before reviews started popping up  and i was concerned it would not fit in the bust. however  when it arrived  the fit is perfect. it's not exactly loose in the bust  but there also isn't any pilling. the high-waisted nature was also suited to my shape. i'm usually between a 4 and a 6  and the 6 was great in this dress  and a perfectly joyful length--appropr
1,Love this shirt. great shape and lightweight material for hot houston weather. washes up nice but does need some ironing.
1,This could worn with anything. tank top  long sleeves  gloves  jeans and pants. very high quality material. will be a staple in my wardrobe this fall!!!
1,These jeans are beautiful. as the other reviewers have noted...they run very large...like 2 sizes  even then they are very stretchy. the embroidery is dark blue (looks black on screen)....lovely pair of jeans. if they had other colors i would by them!
1,"As others mentioned  the arm holes are a bit large- but i didn't find this too much of a problem. possibly that's because as a smaller chested woman i run into that issue regularly. i'm 5' 4"" 130 and the size 8 fit perfectly. the length is at the top of knee."
1,I love the look of this shirt. it is super soft and has a great draping quality. i personally love that the mid-stomach seem is see through  but if you didn't like that  you could easily wear a tank under it. overall good buy!
1,I'm glad i listened to the other reviewers...i ordered a large instead of my usual medium. it's roomy enough for a sweater underneath. i love the denim! it's very soft and has some stretch. my other denim jackets are stiff even after years of washing. i also love the darker denim.
1,These joggers are gorgeous--you can even dress them up! the quality and softness is amazing and very expensive looking. the fit is perfect not to mention the fact that they are very flattering. really  i knew the minute i saw them  i would love them. but  i do have to say that the lovely model wearing them ---the model with the wine colored shirt and the awesome red bag (i bought that too!!!)and that big smile sold me!. many thanks to retailer--personal stylists carolyn and blair. always so helpfu
1,"Great quality coat! very pretty colors and love the sleeves! i would have given 5 stars  but like other reviewers stated  this coat does she'd. best not to wear black. it is a slight ""swing"" style coat  so it's not fitted at the waist and hips  but very stylish. i found it best to size down. i'm 5'4 118lb  but i'm large chested (32dd) i usually wear a size 6 coat or blazer so it fits my chest  but the six was too big. the size 4 fit great across my chest and still room for a sweater!"
1,This dress is casual enough to throw on as a cover up and dressy enough for a night out. it so comfy and versatile. will never go out of style. it does run large  but that is just the style of the dress. it really is the perfect summer dress.
1,This dress was just perfect. the fit was just right and it is made well. love the ruffles... could definitely be dressed up or wore casual. great dress all around ... a keeper!!!
1,"These are the perfect vintage-looking high rise jeans  without the risk inherent in buying vintage. for reference  i am 5'2""  108 lbs and usually a 26 in ag. these fit me perfect in a size 26 and were a great length for booties and flats. they fit me at versus above the ankle."
1,I love the dress!  i purchased this dress to wear on my honeymoon to paris.  it made me feel like a princess walking around the gardens of versalles while wearing it!
1,Dolan is my go to for comfy  pretty  practical dresses. i'm 5'0 125 lbs and i consistently wear a petite small in this brand. i bought the taupe - not my favorite color  but i had too many lbds and the green was not a summer color. i chose taupe to wear with my bronze and turquoise jewelry. summer must have.
1,I bought this shirt in black and it goes with everything. definitely runs large-i have big boobs and bought the xl and returned it for the large which was even still a bit too big (long running in the sleeves) though i was comfortable with keeping it. it's a soft  comfortable shirt. the snap detail is quirky and allows multiple looks/ styling. i love the shirt and i'm glad i got in on it while i did.
1,This is theoretically a great summer top addition to your wardrobe. i love the floral print - it's bold and lively primary colors on a black background. i'm usually a size small in retailer tops and neither the small nor the medium fit me very well. the small was a bit too fitted everywhere and strangely  the medium gapes at the front when i'm sitting but not standing (i'm 34b otherwise height-weight proportionate with broad shoulders). another reviewer mentioned a design flaw - the floral print i
1,I agree with other reviews  soft  cozy and love the embroidery and beading. it is a bit wrinkly even after i ironed it but overall happy with this blouse.
1,Love this sweater for so many reasons; fits true to size  unique in design  versatile  soft and so easy to wear. i've worn it tied in the back and front. it goes great with a skirt or dress pants for work  date night and elevates the look with any of my jeans. i love haying clothes i can get the most out of. highly recommend this sweater!
1,Cute and comfortable top. very cute top that i will have to wait a few months to wear (until it is cooler out)  but a great piece to pick up for a nice price! it is soft and comfortable with a generous amount of room  but not where you look too big. i ordered it in the blue  but really it is like a dark gray ? which does not bother me.
1,Listen up gals - buy every color before they disappear!!! this top is amazing. so flattering  incredible fabric  the colors are divine and the price is amazing! i am not one who wears peplum tops often if ever. a coworker of mine spotted this one in our store and told me as soon as i came in. i'm curvy - generally a l or xl on top and i have hips and a toosh. peplums can often either sit on my hips in an unflattering way  or look like a maternity top on me. this one is magic. hits a big longer 
1,Even though this shirt is incredibly thin  i love that i can wear it multiple ways throughout the year. it can be used as a swimsuit coverup  with white jeans in the summer  over skinny jeans and with a sweater in the fall/winter. this is a great piece to own!
1,"I am not sure where all of the other reviews on these pants went  but when i ordered mine  there were mostly all good reviews. i absolutely love these lounge pants. someone mentioned that they thought they were a little itchy where the lace is but while they may not be the softest pants ever  they are certainly very comfortable  not itchy at all. i am 5'6"""" 140 lbs and i ordered the medium. the fit was a little snug at first but  as i wore them  they stretched and loosened. i also wear them with"
1,I loved this top so much i bought it in both colors. i have not seen anyone complain about this  but on me  the mock neck collapses in and looks messy. unfortunately i returned both. i sew  and i do not understand why this happened.
1,This is definitely my go to top for work  weekends or night out with the husband. i've worn it with skinny jeans  black tights and skirts. it goes with just about anything. easy to accessorize with a simple long chain necklace or a statement piece. i think the gray combo was a bit more flattering than the green combo.
1,As always these pilcro pants did not disappoint. i can always order a size 26 and know they will fit like a custom pant. i actually like the fit on me better than shown on the model. there is no crotch hang like in the photo. i need to wear heels with these because of the length but heels and flares are very slimming.
1,Like the idea but the tee was was very boxy. i tried the size small and it fit at the shoulders but the body was very big. i would say they pinned it for the product photo:)  i'm 34a...usually a size small. it was soft and fun but a no for me at this price.
1,Such a festive sweater and i've received many compliments anytime i wear it. unique and fun to wear!
1,"I agree with the other review that the dress runs big and long  but i love it! it's very flattering and i have super high wedges that work great with it. i don't think it runs ""super big"" but it's slightly big. definitely size down if small busted. i wore it out and got a ton of compliments. it's classy  different and hot!"
1,Very slimming  lovely dress.  a nice addition to your fall/ winter wardrobe.  the embroidery is lovely  fabric soft and comfortable. sized perfectly.   so happy with this beautiful black dress!!!
1,This dress is perfect for my florida lifestyle because of the fabric and the design. it is not the color pictured on the web page which was a disappointment. the color is a lot duller. i tried it on in the store and found it to be tight across the chest  another lady who also tried it had the same problem. i went home and ordered a larger size. that dress was baggy and not as cute in the back. i realized because of the under slip it could be left open to the waist and work just fine. i ended up
1,The sleeves are small. should buy a larger size than usual. other than this is perfect.
1,The pictures online do not do this justice. i did not even recognize it as the same dress at first. i went a size down and that way it flatters my curves beautifully instead of looking like a robe. it can actually be worn 3 ways- i like closing the closest snap(there's two) in the middle with a skinny belt over it  and a slip dress underneath. this way  the dress has a deep v neck and opens out in front when walking. think 1940's glam. it can also be fully closed like in the picture  or left ope
1,"I bought this shift dress for a ""black & plaid"" nye event  and it fit the bill perfectly for a cold winter's night. looks great with tights and boots  has pockets  and dresses up nicely. i like a good shift at this point in the holiday season -- leaves room for that last bit of seasonal eating and drinking. looking forward to wearing this through the winter months."
1,I purchased this top online  love the off the shoulder trend and this looked like it would be perfect for fall. nice fabric and lace detail but the top definitely runs big! i ordered an xl and it was beyond swimming on me. definitely order a size or two down! also  it is very long / tunic length. i love a tunic but it almost wore more as a dress than a top! overall  cute item and fabric but definitely order down!!
1,"I just received this dress in petite extra small. for reference  i am 5""7 and 118 pounds. to answer the previous reviewer's question  the regular size of this dress runs long. if you want it to look like the one in the video  then order it in petite. i personally love the style and the material. however  the inside slip is very short with the petite given my height but this can be solved by adding a half slip underneath it."
1,"I had this on my wish list but saw it as a "" on of"" on black friday....and it just happened to be my sisz p it fit me perfect... if anything it runs a little big but it is great to layer. it can be worn sipped over a cami with lace showing .... or as a regular cardi/jacket over first layer! the detailing is loely! even tho it is 40% off today ( i got it with the 25% off store wide sale)  my size sold out before this promo so i am very glad i got it when i did. just in time for all the christmas"
1,Kind of excited about this little number. i found it online and was immediately drawn to the boho-chic look. it arrived and i was impressed with the weight of the dress and the detailing that is missed in the photo.
1,Love love love this mock tank!!! goes fabulous with everything! it's flows nicely the mock neck looks fantastic! you can probably go one size down.
1,Comfortable t eh fabric is very soft. the embroidery adds a little to the otherwise plain black tunic. lace up neck on trend too.     i ordered the xxs p  as it is likely loose... that was just fine for me  xs p would have been not as flattering. theo nly problem with that is the sleeves then became a little more snug (workout arms). not too snug that i can't wear the dress  but decided not to keep it only because there are way too many things i like at retailer! (and have to pick). in my wish lis
1,Fits great  comfortable!
1,I love this top. i purchased it in an xs and feels it is tts. it can be dressed up or down. i recently paired this with the cloth and stone chambray drawstring shorts and it was the perfect summer outfit. the button details in the back are such a nice touch. i got many compliments on this top.
1,This is my favorite shirt to wear around the house. it's so soft and the waffle texture looks nice  i'd definitely wear it for a run to the store or an evening walk around the neighborhood. the fabric is thin but isn't too delicate and it's not sheer  which makes it a great summer lounge shirt. the cut is flattering and the back doesn't show my bra  which too many of this design do. it is a bit large  you may want to size down if you want it to be a bit more body conscious.
1,This dress set my heart a-flutter  but i had quite a time figuring out the sizing. i literally ordered six different sizes  and when i put them on  they all seemed to look like a very beautifully embroidered and elegant tent. if only i could just nip it in a tiny bit at the waist! then it would look like the model does! (i actually think they probably pinned the back of the dress to get it to fit on the model).  so i played around with it and ended up putting in 2 small darts in the front. and v
1,"I got some nice things for christmas but this (along with the matching leggings) was hands down my absolute favorite gift! so stylish  so cozy  the perfect length to cover your bottom  the perfect fit (38dd and ordered an xl)  love the pockets  i could go on and on. the perfect set to lounge around the house in. sleeves are a bit long so i had to fold them. when i say it is ""the perfect fit"" it is oversized (not huge) but it is roomy and that's how i like it as loungewear."
1,This is a beautiful  light-weight summer top. i ordered the white - perfect for summer. very feminine. true to size. i am 117 5'3 34b and the x-small fit perfectly.
1,Wonderful and comfortable dress  very sweet.
1,I bought this dress after i had overnighted a different one and it wasn't going to be delivered on time. i'm so happy that i bought this dress. its so comfortable and easy to wear. i got lots of compliments on it.  it runs very large though. i ended up with a size 6. i initially tried on the 10  as i have a larger chest. the 6 still had plenty of room.
1,"I like this sweater very much. it's short but not too short  and soft but not fluffy. the design is a little interesting rather than plain and the colors (i ordered the tan) are great for me  a redhead. i'm 5'3""  125 lbs and don't like clingy tops so i took a m and it's perfect. really cutewith jeans."
1,I love this dress. i've received compliments from everyone. it's long enough to feel appropriate for work or teaching in sunday school - and  it's beautiful!
1,"Oh look i have a booty and would look at that--i have a waist too!  yes this dress is way casual for its price point (soft stretch jersey in a heathered wine color) but it's all forgiven because it fits me like a glove.  i really love the gathered waist detail and what it visually does to my non-hourglass body. wish there were more colors available  i would pick them up in a heartbeat.  i purchased the medium petite.  my stats for fit reference:  5'3"" tall  140#  36dd  28"" waist  35"" hips  wide"
1,Great very flattering bohemian dress! and it's silk!
1,This dress is so comfortable and so sexy. hugs your curves. probably would not look great on an athletic frame. i bought on sale and was a good price. i usually wear a 2 or 4 in retailer  and the xs fit fine. the small was much too baggy.
1,"I do love this dress. i wore it for my 20th anniversary party and received numerous compliments. it's great for embracing your curves. it has a wonderful ""vintage-made-modern"" flair that classic retailer pieces always have. you do have to be careful when wearing it...jewelry or belts may snag the intricate lacework. i am definitely the type of shopper who waits for a sale. this is one of the few pieces i felt i could splurge on. it is just that unique. i hope that retailer continues to carry these t"
1,It is a little boxy  but it?s not unflattering in my opinion. the sweatshirt material is soft  the ruffles keep their shape and position  and aren?t too overwhelming on my small frame. i like the small slits on the sides  they allow the sweater to drape nicely. it also hit at a flattering spot  a little below the hip. 5?1??  100 lbs  and got the xxs petite. this fit true to size for me.
1,Beautiful color for fall. sleeves are a bit long and loose  but otherwise a great blouse for work. i recommend sizing down
1,Love! this tank?everyone should own it in every color?it is soft  has a great shape  and is super cute. it goes great with so many of the pants/shorts from retailer as well. summer staple for sure.
1,I like the grey pattern and black and white contrast versions the best! very soft and falls nicely on my bust. the biggest differences wit the sizes are on length  so i ordered up for it would be a bit longer. it's a great piece.
1,I bought this dress because i love the cut-out shoulder look and had been wanting to find something with this trend that i'd feel comfortable wearing. the dress fits well and the shoulder cut-out gives it a trendy look. i love the classic navy color. i was originally hesitant to buy it because of the slub material - which i've always thought to be a cheaper  thin cotton. the slub is more substantial than other slub tops i've seen elsewhere  so i was happy about that. still  it is made with slub
1,This is ruching done right! i tried this dress on and the two other women who saw me in it went to try it on as well.  it is fitted  but comfortable and because it is well cut the ruching hides a multitude of sins to leave you looking sleek and curvy in all the right places. it is also a versatile layering piece and would look great with almost anything. so unless this particular color is your nemesis  this dress is a winner!
1,I haven't worn a halter dress in ages and saw this one and wanted to get it  hoping that it'll fit me.     i love the swing skirt and the halter. this dress can be easily dressed up or down depending on your mood. there is a side zipper.     i got s p and it hits me exactly like the dress on the model. it is unlined but with the color of the dress  i don't mind it.
1,I love this jacket and have worn it to work with a deep chocolate brown t-neck and straight leg pants. i get a lot of compliments on it. i am happy that the double breasting does not bulk up my silouette as that can happen with the style. the boiled wool is fine quality without being thick. the color is true to what is shown. the fit is perfect and what i expected. i highly recommend the purchase.
1,Pros: versatile summer weight t. perfect with jeans. flattering cut. nice color palette. made in the usa. reasons for not giving 5's for overall rating and quality... shirt is a bit short overall (i'm 5'4). fabric is thin and a mixed blend of poly  cotton  and rayon. will have to be careful with washing. better if you can purchase on sale. regular price was steep for a t-shirt.
1,Paige jeans are obviously known for their luxurious feel and amazing fit. these jeans are the best new addition to your collection. the perfect high rise and not as extreme flair  these might beat out your skinny jeans for your nights out. they do come extremely long  so they will most likely need to be hemmed. i get huge compliements when i wear them and told how they compliement my legs in the best way. if you're debating on whether to jump onto the flair trend  i'd go with these!
1,I love this skirt!! it slips seamlessly from day to night  and looks great on those of us who happen to be on the taller side. it's super warm  so it's perfect with tights and boots on those colder winter evenings out.
1,I love this sweater! timeless--classical with an edge! i will have it until the end.
1,Love  love love this top. it's got a little bit of a native american vibe without being over-the-top. i tend to wear a small in retailer  but the medium was the way to go for me. it's not long  and the style errs on the not-tight side. if you can go between two sizes  don't get the smaller one. and i love the shade of yellow!
1,I  sadly  only noticed this top once on sale. i tried on the xs and it was just a bit big  i would need the petite  so i had to leave it behind (115 lbs  30dd) - but it is adorable  can be dressed up and classy  casually with jeans  or sweetly  so many ways... love the subtle polka dots... oh well  i am sure i will find something similar i love!
1,"Really like the quality  color  and overall design of these jeans. they ran a little long on me  but i just cut off an inch from the bottom and they fit perfectly with some tall booties. i didn't need to get them altered because the design of them is that they are cut at the bottom and are a little frayed. so  glad that was the case given the price tag on them. i am 5'7""  128 lbs and wear a size 28 which fit perfectly except for the length which was easily fixed. definitely recommend these jeans"
1,I thought the dress in store for true to size and was a bit more 'swinging' style. i am 5'7  athletic and the small fit perfect.
1,"I purchased this dress in blue and paired it with the seychelles forward platform wedges in cognac. the fit is amazing  the length is great (i'm 5'5"" and it hits me a couple inches above the knee)  and it is a great spring staple. my only issue with this dress is that is wrinkles so easily. easily fixed with a quick steam or low iron."
1,I saw this dress in my local retailer store  and am not sure why i did not try it on then  but later at home it began to haunt me. i loved the colored embroidery against the black. my husband and i will be traveling to europe later this fall and i wanted to take a dress with me that wouldn't take up too much room  and be suitable for times when i wanted to dress-up a little. online i saw that it was available in the petite  and with the reviews warning that it ran large i opted for a medium petite
1,"Beautiful  washes well in a garment bag on delicate. has little clips in the shoulders to hold bra straps which is crucial with the scoop back if you have sloped shoulders like mine. i normally go for a large  but was definitely a medium in this dress. 32"" waist  32f bra    only minor complaint is that the pattern (at least on the red  though probably also on the others) is just printed on the outside and the inside is faded almost white  so since the sides of the dress are slightly longer than"
1,I ordered an xxs and it fit perfectly. i love the simple  yet girly look of this top. the bottom material is delicate and adds a feminine touch. it looks even better in person than in the pictures. the material is very soft and comfortable. looks great with jeans and flats or boots!
1,Living a casual life style in key largo fl. i love a fitted t-shirt instead of a boxy shape. i'm 67 years and am very active and fit. love your store. classy
1,"When i was purchasing this i asked to myself ""do i really need another black jacket"". when it arrived i realized that this is not just another black jacket. this jacket is special. it is light weight - but structured. it is the perfect length and the fabric feels amazing. this jacket is my new favorite."
1,When i tried them on  i didn't want to take them off! they are so soft  so stylish  they drape your body just the right way  they are stretchy  so even though i am wearing 30 in jeans  i took s regular! run hone and tried it on with moss cowled side-zip tunic  2 different booties and aquaflora reversible vest  all variations and combos looked really cool and great! i even tried with high heeled booties and dressier sweater top (warm-up pullover in charcoal)  looked like high couture! the color i
1,I really love this top. it looks great under a black tahari suit that i wear to work. the neckline looks really nice. the only negatives are that it's a bit sheer  so i have to wear a tank under it and it's a little wide. it looks fine tucked in or hanging out with jeans for a more casual look. i'd recommend this top  especially if you can get it on sale. pretty true to size. i'm 5'4''  120 pounds  and a 32 c and the size 4 top fit me nicely.
1,I bought this as a present and am very happy with it! the pattern is fun and i like the slouchy fit.
1,This jumpsuit is the epitome of what i love about retailer! unique and absolutely beautiful. i love how it flows and on my petite frame when paired with heels makes me look taller. hopefully the designs for spring/summer are just as beautiful and comfortable as this piece. i plan to rock this with a cute belt and a bolo jacket.
1,I am still on the fence with this one. i got it sort of as an impulse buy when i was buying some tops at my local store the other day. the piece is gorgeous and looks great over a black tank top. it is very versatile in that you can wear it so many different ways; as an accent piece over a t-shirt  bathing suit cover up  over a dress. it is a delicate material so i'm sure you have to be careful washing it  but it has a feminine  flowy style that is very unique. the only thing that i'm not sure o
1,It's a cozy sweater that doesn't make me feel frumpy  still stylish and it's not too heavy but still warm enough. it's like wearing a blanket sort of. definitely sheer with the big loom  wear a camisole under it. i got compliments the first day i wore it!
1,"Love the color  fit and feel of these jeans.  the thin material is stretchy and comfortable. i didn't have to pull them up every so often during a 3 hour party.  they didn't bag out after the first wearing and are true to size.  i got a 27p (5'2""  115#).  the leg length is perfect and ends at the ankle.  the rise wasn't too low for me.  highly recommend!"
1,I agree completely with the previous reviews suggesting that this top is much prettier in person! i failed to notice this top online  but was drawn to it in the store (the green color). it is perfect for early fall weather. although i could probably wear the xs  i ordered the xxs online after trying on the xs because i wanted it to be a bit shorter and have less extra fabric in hopes that it would be just that much more flattering.
1,"This sweater dress is beautifully unique in that it has lovely sheer sleeves to dress it up  but it's made of a soft sweater material that feels comfortable  warm and wintry at the same time. it does run true to size  i ordered a small (5'5"" and 118 lbs). knitted and knotted has come up with some killer sweater dresses this season!!!"
1,"I usually wear a 4 in maeve  and purchased this is a 6 in the orange. i'm just over 5'7""  34c  size 26/27 jeans. through the bust and arms the 6 fits great. i still found the front to be just a tad shorter than i am comfortable. it hangs well  though  if not a bit loose. definitely more billowy and boxy feeling in person. i think if it were slightly fitted through the waist  the length wouldn't be an issue. and it isn't even that much of an issue  but i did knock off a star for that reason. i bo"
1,I fell in love with this dress as soon as i saw it. it does fit more loosely than i typically prefer  but the colors and the patterns have such personality that it didn't matter. i wear mine both as a dress and with leggings for the windy days. this is one of my new favorites!
1,Comfortable  flattering  one step up in formality from jammies  what more could you want?
1,I originally bought these jeans in my true size. after wearing them a few times i realized they stretched out quickly making it hard to wear them again. retailer recommended i go down a size and now they are my favorite jean!  they are a little tight for the first 5 mins  and then they are perfect fit wear after wear. and so soft!
1,Cute  comfortable  easy to wear  even on my hourglass figure. can't decide the best shoes to wear with this - so it doesn't look frumpy.
1,"I love sweater knit dresses and this the first one i've owned with a flare style that works. pattern placement is gorgeously done and is very slimming in a non-obvious way. i think the fabric is soft and warm. i wish the scoop neckline was a tad bit higher from a modesty standpoint. you may want to size down if you're not busty. i am 5'3"" and m petite was the perfect length on me. shout out to the reno distribution center for getting this amazing dress to me in 1.5 days?!?!?!!!"
1,These shorts are very well made and the embroidery work is beautiful. the dark yellow is a little bit more orangy looking than in the pictures  but is still a pretty color. don't expect any give or stretch with these shorts.
1,My daughter tried on this shirt in new york & loved it so i ordered it for her for christmas1 i am thrilled  & she will be thrilled! love my purchase!
1,I ordered this last week and received it yesterday and have to say it is a lovely dress. the fabric is light but looks quite rich  making one want to touch the textile. the dress pattern reminds me of a missoni. oh  the dress is lined. i purchased the blue pattern  and am planning on wearing it to work on friday.
1,This is so adorable and flattering. dress it up or down with a denim jacket weekday to weekend.w/flats or pumps. love this cute dress. not all wool so it's not itchy at all. the colors are vibrant and would compliment any complexion!
